Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1990","1990","ha","1893","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1991","1991","ha","2240","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1992","1992","ha","2310","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1993","1993","ha","1900","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1994","1994","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1995","1995","ha","1525","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1996","1996","ha","1637","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1997","1997","ha","1773","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1998","1998","ha","2400","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","1999","1999","ha","2600","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2000","2000","ha","2600","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2001","2001","ha","2650","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2002","2002","ha","2700","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2003","2003","ha","2700","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2004","2004","ha","2754","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2005","2005","ha","2839","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2006","2006","ha","2813","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2007","2007","ha","2850","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2008","2008","ha","2900","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2009","2009","ha","3101","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2010","2010","ha","3033","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2011","2011","ha","3063","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2012","2012","ha","3000","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2013","2013","ha","3000","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2014","2014","ha","3139","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2015","2015","ha","3185","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2016","2016","ha","3182","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2017","2017","ha","3268","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2018","2018","ha","3293","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2019","2019","ha","3247","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2020","2020","ha","3265","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2021","2021","ha","3283","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1977","1977","100 g/ha","16111","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1978","1978","100 g/ha","16109","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1979","1979","100 g/ha","18270","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1980","1980","100 g/ha","18745","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1981","1981","100 g/ha","18137","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1982","1982","100 g/ha","22028","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1983","1983","100 g/ha","22654","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1984","1984","100 g/ha","19694","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1985","1985","100 g/ha","19654","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1986","1986","100 g/ha","19256","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1987","1987","100 g/ha","16142","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1988","1988","100 g/ha","11429","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1989","1989","100 g/ha","11135","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1990","1990","100 g/ha","11310","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1991","1991","100 g/ha","14165","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1992","1992","100 g/ha","10502","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1993","1993","100 g/ha","11579","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1994","1994","100 g/ha","11265","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1995","1995","100 g/ha","11144","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1996","1996","100 g/ha","10999","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1997","1997","100 g/ha","10714","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1998","1998","100 g/ha","8750","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","1999","1999","100 g/ha","8462","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2000","2000","100 g/ha","8885","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2001","2001","100 g/ha","10271","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2002","2002","100 g/ha","8519","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2003","2003","100 g/ha","8519","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2004","2004","100 g/ha","18021","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2005","2005","100 g/ha","12205","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2006","2006","100 g/ha","12230","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2007","2007","100 g/ha","13509","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2008","2008","100 g/ha","13103","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2009","2009","100 g/ha","12575","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2010","2010","100 g/ha","12642","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2011","2011","100 g/ha","12756","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2012","2012","100 g/ha","13333","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2013","2013","100 g/ha","14000","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2014","2014","100 g/ha","13534","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2015","2015","100 g/ha","13458","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2016","2016","100 g/ha","13551","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2017","2017","100 g/ha","13484","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2018","2018","100 g/ha","13528","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2019","2019","100 g/ha","13557","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2020","2020","100 g/ha","13629","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2021","2021","100 g/ha","13511","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01929.06","Agave fibres, raw, n.e.c.","1977","1977","t","3517","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01929.06","Agave fibres, raw, n.e.c.","1978","1978","t","3610","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01929.06","Agave fibres, raw, n.e.c.","1979","1979","t","4487","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01929.06","Agave fibres, raw, n.e.c.","1980","1980","t","6081","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01929.06","Agave fibres, raw, n.e.c.","1981","1981","t","5989","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01929.06","Agave fibres, raw, n.e.c.","1982","1982","t","7765","A","Official figure"
